Date,Close
08DEC2018,2633.080078
09DEC2018,2633.080078
10DEC2018,2637.719971
11DEC2018,2636.780029
12DEC2018,2651.070068
13DEC2018,2650.540039
14DEC2018,2599.949951
15DEC2018,2599.949951
16DEC2018,2599.949951
17DEC2018,2545.939941
18DEC2018,2546.159912
19DEC2018,2506.959961
20DEC2018,2467.419922
21DEC2018,2416.620117
22DEC2018,2416.620117
23DEC2018,2416.620117
24DEC2018,2351.100098
25DEC2018,2351.100098
26DEC2018,2467.699951
27DEC2018,2488.830078
28DEC2018,2485.73999
29DEC2018,2485.73999
30DEC2018,2485.73999
31DEC2018,2506.850098
01JAN2019,2506.850098
02JAN2019,2510.030029
03JAN2019,2447.889893
04JAN2019,2531.939941
05JAN2019,2531.939941
06JAN2019,2531.939941
07JAN2019,2549.689941
08JAN2019,2574.409912
09JAN2019,2584.959961
10JAN2019,2596.639893
11JAN2019,2596.26001
12JAN2019,2596.26001
13JAN2019,2596.26001
14JAN2019,2582.610107
15JAN2019,2610.300049
16JAN2019,2616.100098
17JAN2019,2635.959961
18JAN2019,2670.709961
19JAN2019,2670.709961
20JAN2019,2670.709961
21JAN2019,2670.709961
22JAN2019,2632.899902
23JAN2019,2638.699951
24JAN2019,2642.330078
25JAN2019,2664.76001
26JAN2019,2664.76001
27JAN2019,2664.76001
28JAN2019,2643.850098
29JAN2019,2640
30JAN2019,2681.050049
31JAN2019,2704.100098
01FEB2019,2706.530029
02FEB2019,2706.530029
03FEB2019,2706.530029
04FEB2019,2724.870117
05FEB2019,2737.699951
06FEB2019,2731.610107
07FEB2019,2706.050049
08FEB2019,2707.879883
09FEB2019,2707.879883
10FEB2019,2707.879883
11FEB2019,2709.800049
12FEB2019,2744.72998
13FEB2019,2753.030029
14FEB2019,2745.72998
15FEB2019,2775.600098
16FEB2019,2775.600098
17FEB2019,2775.600098
18FEB2019,2775.600098
19FEB2019,2779.76001
20FEB2019,2784.699951
21FEB2019,2774.879883
22FEB2019,2792.669922
23FEB2019,2792.669922
24FEB2019,2792.669922
25FEB2019,2796.110107
26FEB2019,2793.899902
27FEB2019,2792.379883
28FEB2019,2784.48999
01MAR2019,2803.689941
02MAR2019,2803.689941
03MAR2019,2803.689941
04MAR2019,2792.810059
05MAR2019,2789.649902
06MAR2019,2771.449951
07MAR2019,2748.929932
08MAR2019,2743.070068
09MAR2019,2743.070068
10MAR2019,2743.070068
11MAR2019,2783.300049
12MAR2019,2791.52002
13MAR2019,2810.919922
14MAR2019,2808.47998
15MAR2019,2822.47998
16MAR2019,2822.47998
17MAR2019,2822.47998
18MAR2019,2832.939941
19MAR2019,2832.570068
20MAR2019,2824.22998
21MAR2019,2854.879883
22MAR2019,2800.709961
23MAR2019,2800.709961
24MAR2019,2800.709961
25MAR2019,2798.360107
26MAR2019,2818.459961
27MAR2019,2805.370117
28MAR2019,2815.439941
29MAR2019,2834.399902
30MAR2019,2834.399902
31MAR2019,2834.399902
01APR2019,2867.189941
02APR2019,2867.23999
03APR2019,2873.399902
04APR2019,2879.389893
05APR2019,2892.73999
06APR2019,2892.73999
07APR2019,2892.73999
08APR2019,2895.77002
09APR2019,2878.199951
10APR2019,2888.209961
11APR2019,2888.320068
12APR2019,2907.409912
13APR2019,2907.409912
14APR2019,2907.409912
15APR2019,2905.580078
16APR2019,2907.060059
17APR2019,2900.449951
18APR2019,2905.030029
19APR2019,2905.030029
20APR2019,2905.030029
21APR2019,2905.030029
22APR2019,2907.969971
23APR2019,2933.679932
24APR2019,2927.25
25APR2019,2926.169922
26APR2019,2939.879883
27APR2019,2939.879883
28APR2019,2939.879883
29APR2019,2943.030029
30APR2019,2945.830078
01MAY2019,2923.72998
02MAY2019,2917.52002
03MAY2019,2945.639893
04MAY2019,2945.639893
05MAY2019,2945.639893
06MAY2019,2932.469971
07MAY2019,2884.050049
08MAY2019,2879.419922
09MAY2019,2870.719971
10MAY2019,2881.399902
11MAY2019,2881.399902
12MAY2019,2881.399902
13MAY2019,2811.870117
14MAY2019,2834.409912
15MAY2019,2850.959961
16MAY2019,2876.320068
17MAY2019,2859.530029
18MAY2019,2859.530029
19MAY2019,2859.530029
20MAY2019,2840.22998
21MAY2019,2864.360107
22MAY2019,2856.27002
23MAY2019,2822.23999
24MAY2019,2826.060059
25MAY2019,2826.060059
26MAY2019,2826.060059
27MAY2019,2826.060059
28MAY2019,2802.389893
29MAY2019,2783.02002
30MAY2019,2788.860107
31MAY2019,2752.060059
01JUN2019,2752.060059
02JUN2019,2752.060059
03JUN2019,2744.449951
04JUN2019,2803.27002
05JUN2019,2826.149902
06JUN2019,2843.48999
07JUN2019,2873.340088
08JUN2019,2873.340088
09JUN2019,2873.340088
10JUN2019,2886.72998
11JUN2019,2885.719971
12JUN2019,2879.840088
13JUN2019,2891.639893
14JUN2019,2886.97998
15JUN2019,2886.97998
16JUN2019,2886.97998
17JUN2019,2889.669922
18JUN2019,2917.75
19JUN2019,2926.459961
20JUN2019,2954.179932
21JUN2019,2950.459961
22JUN2019,2950.459961
23JUN2019,2950.459961
24JUN2019,2945.350098
25JUN2019,2917.379883
26JUN2019,2913.780029
27JUN2019,2924.919922
28JUN2019,2941.76001
29JUN2019,2941.76001
30JUN2019,2941.76001
01JUL2019,2964.330078
02JUL2019,2973.01001
03JUL2019,2995.820068
04JUL2019,2995.820068
05JUL2019,2990.409912
06JUL2019,2990.409912
07JUL2019,2990.409912
08JUL2019,2975.949951
09JUL2019,2979.629883
10JUL2019,2993.070068
11JUL2019,2999.909912
12JUL2019,3013.77002
13JUL2019,3013.77002
14JUL2019,3013.77002
15JUL2019,3014.300049
16JUL2019,3004.040039
17JUL2019,2984.419922
18JUL2019,2995.110107
19JUL2019,2976.610107
20JUL2019,2976.610107
21JUL2019,2976.610107
22JUL2019,2985.030029
23JUL2019,3005.469971
24JUL2019,3019.560059
25JUL2019,3003.669922
26JUL2019,3025.860107
27JUL2019,3025.860107
28JUL2019,3025.860107
29JUL2019,3020.969971
30JUL2019,3013.179932
31JUL2019,2980.379883
01AUG2019,2953.560059
02AUG2019,2932.050049
03AUG2019,2932.050049
04AUG2019,2932.050049
05AUG2019,2844.73999
06AUG2019,2881.77002
07AUG2019,2883.97998
08AUG2019,2938.090088
09AUG2019,2918.649902
10AUG2019,2918.649902
11AUG2019,2918.649902
12AUG2019,2882.699951
13AUG2019,2926.320068
14AUG2019,2840.600098
15AUG2019,2847.600098
16AUG2019,2888.679932
17AUG2019,2888.679932
18AUG2019,2888.679932
19AUG2019,2923.649902
20AUG2019,2900.51001
21AUG2019,2924.429932
22AUG2019,2922.949951
23AUG2019,2847.110107
24AUG2019,2847.110107
25AUG2019,2847.110107
26AUG2019,2878.379883
27AUG2019,2869.159912
28AUG2019,2887.939941
29AUG2019,2924.580078
30AUG2019,2926.459961
31AUG2019,2926.459961
01SEP2019,2926.459961
02SEP2019,2926.459961
03SEP2019,2906.27002
04SEP2019,2937.780029
05SEP2019,2976
06SEP2019,2978.709961
07SEP2019,2978.709961
08SEP2019,2978.709961
09SEP2019,2978.429932
10SEP2019,2979.389893
11SEP2019,3000.929932
12SEP2019,3009.570068
13SEP2019,3007.389893
14SEP2019,3007.389893
15SEP2019,3007.389893
16SEP2019,2997.959961
17SEP2019,3005.699951
18SEP2019,3006.72998
19SEP2019,3006.790039
20SEP2019,2992.070068
21SEP2019,2992.070068
22SEP2019,2992.070068
23SEP2019,2991.780029
24SEP2019,2966.600098
25SEP2019,2984.870117
26SEP2019,2977.620117
27SEP2019,2961.790039
28SEP2019,2961.790039
29SEP2019,2961.790039
30SEP2019,2976.73999
01OCT2019,2940.25
02OCT2019,2887.610107
03OCT2019,2910.629883
04OCT2019,2952.01001
05OCT2019,2952.01001
06OCT2019,2952.01001
07OCT2019,2938.790039
08OCT2019,2893.060059
09OCT2019,2919.399902
10OCT2019,2938.129883
11OCT2019,2970.27002
12OCT2019,2970.27002
13OCT2019,2970.27002
14OCT2019,2966.149902
15OCT2019,2995.679932
16OCT2019,2989.689941
17OCT2019,2997.949951
18OCT2019,2986.199951
19OCT2019,2986.199951
20OCT2019,2986.199951
21OCT2019,3006.719971
22OCT2019,2995.98999
23OCT2019,3004.52002
24OCT2019,3010.290039
25OCT2019,3022.550049
26OCT2019,3022.550049
27OCT2019,3022.550049
28OCT2019,3039.419922
29OCT2019,3036.889893
30OCT2019,3046.77002
31OCT2019,3037.560059
01NOV2019,3066.909912
02NOV2019,3066.909912
03NOV2019,3066.909912
04NOV2019,3078.27002
05NOV2019,3074.620117
06NOV2019,3076.780029
07NOV2019,3085.179932
08NOV2019,3093.080078
09NOV2019,3093.080078
10NOV2019,3093.080078
11NOV2019,3087.01001
12NOV2019,3091.840088
13NOV2019,3094.040039
14NOV2019,3096.629883
15NOV2019,3120.459961
16NOV2019,3120.459961
17NOV2019,3120.459961
18NOV2019,3122.030029
19NOV2019,3120.179932
20NOV2019,3108.459961
21NOV2019,3103.540039
22NOV2019,3110.290039
23NOV2019,3110.290039
24NOV2019,3110.290039
25NOV2019,3133.639893
26NOV2019,3140.52002
27NOV2019,3153.629883
28NOV2019,3153.629883
29NOV2019,3140.97998
30NOV2019,3140.97998
01DEC2019,3140.97998
02DEC2019,3113.870117
03DEC2019,3093.199951
04DEC2019,3112.76001
05DEC2019,3117.429932
06DEC2019,3145.909912
07DEC2019,3145.909912
08DEC2019,3145.909912
09DEC2019,3135.959961
10DEC2019,3132.52002
11DEC2019,3141.629883
12DEC2019,3168.570068
13DEC2019,3168.800049
14DEC2019,3168.800049
15DEC2019,3168.800049
16DEC2019,3191.449951
17DEC2019,3192.52002
18DEC2019,3191.139893
19DEC2019,3205.370117
20DEC2019,3221.219971
21DEC2019,3221.219971
22DEC2019,3221.219971
23DEC2019,3224.01001
24DEC2019,3223.379883
25DEC2019,3223.379883
26DEC2019,3239.909912
27DEC2019,3240.02002
28DEC2019,3240.02002
29DEC2019,3240.02002
30DEC2019,3221.290039
31DEC2019,3230.780029
01JAN2020,3230.780029
02JAN2020,3257.850098
03JAN2020,3234.850098
04JAN2020,3234.850098
05JAN2020,3234.850098
06JAN2020,3246.280029
07JAN2020,3237.179932
08JAN2020,3253.050049
09JAN2020,3274.699951
10JAN2020,3265.350098
11JAN2020,3265.350098
12JAN2020,3265.350098
13JAN2020,3288.129883
14JAN2020,3283.149902
15JAN2020,3289.290039
16JAN2020,3316.810059
17JAN2020,3329.620117
18JAN2020,3329.620117
19JAN2020,3329.620117
20JAN2020,3329.620117
21JAN2020,3320.790039
22JAN2020,3321.75
23JAN2020,3325.540039
24JAN2020,3295.469971
25JAN2020,3295.469971
26JAN2020,3295.469971
27JAN2020,3243.629883
28JAN2020,3276.23999
29JAN2020,3273.399902
30JAN2020,3283.659912
31JAN2020,3225.52002
01FEB2020,3225.52002
02FEB2020,3225.52002
03FEB2020,3248.919922
04FEB2020,3297.590088
05FEB2020,3334.689941
06FEB2020,3345.780029
07FEB2020,3327.709961
08FEB2020,3327.709961
09FEB2020,3327.709961
10FEB2020,3352.090088
11FEB2020,3357.75
12FEB2020,3379.449951
13FEB2020,3373.939941
14FEB2020,3380.159912
15FEB2020,3380.159912
16FEB2020,3380.159912
17FEB2020,3380.159912
18FEB2020,3370.290039
19FEB2020,3386.149902
20FEB2020,3373.22998
21FEB2020,3337.75
22FEB2020,3337.75
23FEB2020,3337.75
24FEB2020,3225.889893
25FEB2020,3128.209961
26FEB2020,3116.389893
27FEB2020,2978.76001
28FEB2020,2954.219971
29FEB2020,2954.219971
01MAR2020,2954.219971
02MAR2020,3090.22998
03MAR2020,3003.370117
04MAR2020,3130.120117
05MAR2020,3023.939941
06MAR2020,2972.370117
07MAR2020,2972.370117
08MAR2020,2972.370117
09MAR2020,2746.560059
10MAR2020,2882.22998
11MAR2020,2741.379883
12MAR2020,2480.639893
13MAR2020,2711.02002
14MAR2020,2711.02002
15MAR2020,2711.02002
16MAR2020,2386.129883
17MAR2020,2529.189941
18MAR2020,2398.100098
19MAR2020,2409.389893
20MAR2020,2304.919922
21MAR2020,2304.919922
22MAR2020,2304.919922
23MAR2020,2237.399902
24MAR2020,2447.330078
25MAR2020,2475.560059
26MAR2020,2630.070068
27MAR2020,2541.469971
28MAR2020,2541.469971
29MAR2020,2541.469971
30MAR2020,2626.649902
31MAR2020,2584.590088
01APR2020,2470.5
02APR2020,2526.899902
03APR2020,2488.649902
04APR2020,2488.649902
05APR2020,2488.649902
06APR2020,2663.679932
07APR2020,2659.409912
08APR2020,2749.97998
09APR2020,2789.820068
10APR2020,2789.820068
11APR2020,2789.820068
12APR2020,2789.820068
13APR2020,2761.629883
14APR2020,2846.060059
15APR2020,2783.360107
16APR2020,2799.550049
17APR2020,2874.560059
18APR2020,2874.560059
19APR2020,2874.560059
20APR2020,2823.159912
21APR2020,2736.560059
22APR2020,2799.310059
23APR2020,2797.800049
24APR2020,2836.73999
25APR2020,2836.73999
26APR2020,2836.73999
27APR2020,2878.47998
28APR2020,2863.389893
29APR2020,2939.51001
30APR2020,2912.429932
01MAY2020,2830.709961
02MAY2020,2830.709961
03MAY2020,2830.709961
04MAY2020,2842.73999
05MAY2020,2868.439941
06MAY2020,2848.419922
07MAY2020,2881.189941
08MAY2020,2929.800049
09MAY2020,2929.800049
10MAY2020,2929.800049
11MAY2020,2930.189941
12MAY2020,2870.120117
13MAY2020,2820
14MAY2020,2852.5
15MAY2020,2863.699951
16MAY2020,2863.699951
17MAY2020,2863.699951
18MAY2020,2953.909912
19MAY2020,2922.939941
20MAY2020,2971.610107
21MAY2020,2948.51001
22MAY2020,2955.449951
23MAY2020,2955.449951
24MAY2020,2955.449951
25MAY2020,2955.449951
26MAY2020,2991.77002
27MAY2020,3036.129883
28MAY2020,3029.72998
29MAY2020,3044.310059
30MAY2020,3044.310059
31MAY2020,3044.310059
01JUN2020,3055.72998
02JUN2020,3080.820068
03JUN2020,3122.870117
04JUN2020,3112.350098
05JUN2020,3193.929932
06JUN2020,3193.929932
07JUN2020,3193.929932
08JUN2020,3232.389893
09JUN2020,3207.179932
10JUN2020,3190.139893
11JUN2020,3002.100098
12JUN2020,3041.310059
13JUN2020,3041.310059
14JUN2020,3041.310059
15JUN2020,3066.590088
16JUN2020,3124.73999
17JUN2020,3113.48999
18JUN2020,3115.340088
19JUN2020,3097.73999
20JUN2020,3097.73999
21JUN2020,3097.73999
22JUN2020,3117.860107
23JUN2020,3131.290039
24JUN2020,3050.330078
25JUN2020,3083.76001
26JUN2020,3009.050049
27JUN2020,3009.050049
28JUN2020,3009.050049
29JUN2020,3053.23999
30JUN2020,3100.290039
01JUL2020,3115.860107
02JUL2020,3130.01001
03JUL2020,3130.01001
04JUL2020,3130.01001
05JUL2020,3130.01001
06JUL2020,3179.719971
07JUL2020,3145.320068
08JUL2020,3169.939941
09JUL2020,3152.050049
10JUL2020,3185.040039
11JUL2020,3185.040039
12JUL2020,3185.040039
13JUL2020,3155.219971
14JUL2020,3197.52002
15JUL2020,3226.560059
16JUL2020,3215.570068
17JUL2020,3224.72998
18JUL2020,3224.72998
19JUL2020,3224.72998
20JUL2020,3251.840088
21JUL2020,3257.300049
22JUL2020,3276.02002
23JUL2020,3235.659912
24JUL2020,3215.629883
25JUL2020,3215.629883
26JUL2020,3215.629883
27JUL2020,3239.409912
28JUL2020,3218.439941
29JUL2020,3258.439941
30JUL2020,3246.219971
31JUL2020,3271.120117
01AUG2020,3268.2570054
02AUG2020,3269.0291812
03AUG2020,3269.8013571
04AUG2020,3270.5735329
05AUG2020,3271.3457087
06AUG2020,3272.1178845
07AUG2020,3272.8900603
08AUG2020,3273.6622361
09AUG2020,3274.4344119
10AUG2020,3275.2065877
11AUG2020,3275.9787635
12AUG2020,3276.7509393
13AUG2020,3277.5231151
14AUG2020,3278.2952909
15AUG2020,3279.0674667
16AUG2020,3279.8396425
17AUG2020,3280.6118183
18AUG2020,3281.3839941
19AUG2020,3282.1561699
20AUG2020,3282.9283457
21AUG2020,3283.7005215
22AUG2020,3284.4726973
23AUG2020,3285.2448731
24AUG2020,3286.0170489
25AUG2020,3286.7892247
26AUG2020,3287.5614005
27AUG2020,3288.3335763
28AUG2020,3289.1057521
29AUG2020,3289.8779279
30AUG2020,3290.6501037
31AUG2020,3291.4222795
01SEP2020,3292.1944553
02SEP2020,3292.9666311
03SEP2020,3293.7388069
04SEP2020,3294.5109827
05SEP2020,3295.2831585
06SEP2020,3296.0553343
07SEP2020,3296.8275101
08SEP2020,3297.5996859
09SEP2020,3298.3718617
10SEP2020,3299.1440375
11SEP2020,3299.9162133
12SEP2020,3300.6883891
13SEP2020,3301.4605649
14SEP2020,3302.2327407
15SEP2020,3303.0049165
16SEP2020,3303.7770923
17SEP2020,3304.5492681
18SEP2020,3305.3214439
19SEP2020,3306.0936197
20SEP2020,3306.8657955
21SEP2020,3307.6379713
22SEP2020,3308.4101471
23SEP2020,3309.1823229
24SEP2020,3309.9544987
25SEP2020,3310.7266745
26SEP2020,3311.4988503
27SEP2020,3312.2710261
28SEP2020,3313.0432019
29SEP2020,3313.8153777
30SEP2020,3314.5875535
01OCT2020,3315.3597294
02OCT2020,3316.1319052
03OCT2020,3316.904081
04OCT2020,3317.6762568
05OCT2020,3318.4484326
06OCT2020,3319.2206084
07OCT2020,3319.9927842
08OCT2020,3320.76496
09OCT2020,3321.5371358
10OCT2020,3322.3093116
11OCT2020,3323.0814874
12OCT2020,3323.8536632
13OCT2020,3324.625839
14OCT2020,3325.3980148
15OCT2020,3326.1701906
16OCT2020,3326.9423664
17OCT2020,3327.7145422
18OCT2020,3328.486718
19OCT2020,3329.2588938
20OCT2020,3330.0310696
21OCT2020,3330.8032454
22OCT2020,3331.5754212
23OCT2020,3332.347597
24OCT2020,3333.1197728
25OCT2020,3333.8919486
26OCT2020,3334.6641244
27OCT2020,3335.4363002
28OCT2020,3336.208476
29OCT2020,3336.9806518
30OCT2020,3337.7528276
31OCT2020,3338.5250034
01NOV2020,3339.2971792
02NOV2020,3340.069355
03NOV2020,3340.8415308
04NOV2020,3341.6137066
05NOV2020,3342.3858824
06NOV2020,3343.1580582
07NOV2020,3343.930234
08NOV2020,3344.7024098
09NOV2020,3345.4745856
10NOV2020,3346.2467614
11NOV2020,3347.0189372
12NOV2020,3347.791113
13NOV2020,3348.5632888
14NOV2020,3349.3354646
15NOV2020,3350.1076404
16NOV2020,3350.8798162
17NOV2020,3351.651992
18NOV2020,3352.4241678
19NOV2020,3353.1963436
20NOV2020,3353.9685194
21NOV2020,3354.7406952
22NOV2020,3355.512871
23NOV2020,3356.2850468
24NOV2020,3357.0572226
25NOV2020,3357.8293984
26NOV2020,3358.6015742
27NOV2020,3359.37375
28NOV2020,3360.1459258
29NOV2020,3360.9181017
30NOV2020,3361.6902775
