Date,Date2,FORECAST,STD,L95,U95,RESIDUAL
01AUG2018,01AUG2018,20382.878457,1411.318424,17616.745175,23149.011738,1014.1215434
02AUG2018,02AUG2018,20383.831068,1411.318424,17617.697787,23149.96435,1014.1689317
03AUG2018,03AUG2018,20384.78368,1411.318424,17618.650398,23150.916962,1014.2163199
04AUG2018,04AUG2018,20385.736292,1411.318424,17619.60301,23151.869574,1014.2637082
05AUG2018,05AUG2018,20386.688904,1411.318424,17620.555622,23152.822185,1014.3110964
06AUG2018,06AUG2018,20387.641515,1411.318424,17621.508234,23153.774797,1014.3584847
07AUG2018,07AUG2018,20388.594127,1411.318424,17622.460845,23154.727409,1014.4058729
08AUG2018,08AUG2018,20389.546739,1411.318424,17623.413457,23155.680021,1014.4532612
09AUG2018,09AUG2018,20390.499351,1411.318424,17624.366069,23156.632632,1014.5006494
10AUG2018,10AUG2018,20391.451962,1411.318424,17625.318681,23157.585244,1014.5480377
11AUG2018,11AUG2018,20392.404574,1411.318424,17626.271292,23158.537856,1014.5954259
12AUG2018,12AUG2018,20393.357186,1411.318424,17627.223904,23159.490468,1014.6428142
13AUG2018,13AUG2018,20394.309798,1411.318424,17628.176516,23160.443079,1014.6902024
14AUG2018,14AUG2018,20395.262409,1411.318424,17629.129128,23161.395691,1014.7375907
15AUG2018,15AUG2018,20396.215021,1411.318424,17630.081739,23162.348303,1014.7849789
16AUG2018,16AUG2018,20397.167633,1411.318424,17631.034351,23163.300915,1014.8323672
17AUG2018,17AUG2018,20398.120245,1411.318424,17631.986963,23164.253526,1014.8797554
18AUG2018,18AUG2018,20399.072856,1411.318424,17632.939575,23165.206138,1014.9271437
19AUG2018,19AUG2018,20400.025468,1411.318424,17633.892186,23166.15875,1014.9745319
20AUG2018,20AUG2018,20400.97808,1411.318424,17634.844798,23167.111362,1015.0219202
21AUG2018,21AUG2018,20401.930692,1411.318424,17635.79741,23168.063973,1015.0693084
22AUG2018,22AUG2018,20402.883303,1411.318424,17636.750022,23169.016585,1015.1166967
23AUG2018,23AUG2018,20403.835915,1411.318424,17637.702633,23169.969197,1015.164085
24AUG2018,24AUG2018,20404.788527,1411.318424,17638.655245,23170.921809,1015.2114732
25AUG2018,25AUG2018,20405.741139,1411.318424,17639.607857,23171.87442,1015.2588615
26AUG2018,26AUG2018,20406.69375,1411.318424,17640.560469,23172.827032,1015.3062497
27AUG2018,27AUG2018,20407.646362,1411.318424,17641.51308,23173.779644,1015.353638
28AUG2018,28AUG2018,20408.598974,1411.318424,17642.465692,23174.732256,1015.4010262
29AUG2018,29AUG2018,20409.551586,1411.318424,17643.418304,23175.684867,1015.4484145
30AUG2018,30AUG2018,20410.504197,1411.318424,17644.370916,23176.637479,1015.4958027
31AUG2018,31AUG2018,20411.456809,1411.318424,17645.323527,23177.590091,1015.543191
01SEP2018,01SEP2018,20412.409421,1411.318424,17646.276139,23178.542703,1015.5905792
02SEP2018,02SEP2018,20413.362033,1411.318424,17647.228751,23179.495314,1015.6379675
03SEP2018,03SEP2018,20414.314644,1411.318424,17648.181363,23180.447926,1015.6853557
04SEP2018,04SEP2018,20415.267256,1411.318424,17649.133974,23181.400538,1015.732744
05SEP2018,05SEP2018,20416.219868,1411.318424,17650.086586,23182.35315,1015.7801322
06SEP2018,06SEP2018,20417.17248,1411.318424,17651.039198,23183.305761,1015.8275205
07SEP2018,07SEP2018,20418.125091,1411.318424,17651.99181,23184.258373,1015.8749087
08SEP2018,08SEP2018,20419.077703,1411.318424,17652.944421,23185.210985,1015.922297
09SEP2018,09SEP2018,20420.030315,1411.318424,17653.897033,23186.163597,1015.9696852
10SEP2018,10SEP2018,20420.982927,1411.318424,17654.849645,23187.116208,1016.0170735
11SEP2018,11SEP2018,20421.935538,1411.318424,17655.802257,23188.06882,1016.0644617
12SEP2018,12SEP2018,20422.88815,1411.318424,17656.754868,23189.021432,1016.11185
13SEP2018,13SEP2018,20423.840762,1411.318424,17657.70748,23189.974044,1016.1592382
14SEP2018,14SEP2018,20424.793374,1411.318424,17658.660092,23190.926655,1016.2066265
15SEP2018,15SEP2018,20425.745985,1411.318424,17659.612704,23191.879267,1016.2540148
16SEP2018,16SEP2018,20426.698597,1411.318424,17660.565315,23192.831879,1016.301403
17SEP2018,17SEP2018,20427.651209,1411.318424,17661.517927,23193.78449,1016.3487913
18SEP2018,18SEP2018,20428.60382,1411.318424,17662.470539,23194.737102,1016.3961795
19SEP2018,19SEP2018,20429.556432,1411.318424,17663.42315,23195.689714,1016.4435678
20SEP2018,20SEP2018,20430.509044,1411.318424,17664.375762,23196.642326,1016.490956
21SEP2018,21SEP2018,20431.461656,1411.318424,17665.328374,23197.594937,1016.5383443
22SEP2018,22SEP2018,20432.414267,1411.318424,17666.280986,23198.547549,1016.5857325
23SEP2018,23SEP2018,20433.366879,1411.318424,17667.233597,23199.500161,1016.6331208
24SEP2018,24SEP2018,20434.319491,1411.318424,17668.186209,23200.452773,1016.680509
25SEP2018,25SEP2018,20435.272103,1411.318424,17669.138821,23201.405384,1016.7278973
26SEP2018,26SEP2018,20436.224714,1411.318424,17670.091433,23202.357996,1016.7752855
27SEP2018,27SEP2018,20437.177326,1411.318424,17671.044044,23203.310608,1016.8226738
28SEP2018,28SEP2018,20438.129938,1411.318424,17671.996656,23204.26322,1016.870062
29SEP2018,29SEP2018,20439.08255,1411.318424,17672.949268,23205.215831,1016.9174503
30SEP2018,30SEP2018,20440.035161,1411.318424,17673.90188,23206.168443,1016.9648385
01OCT2018,01OCT2018,20440.987773,1411.318424,17674.854491,23207.121055,1017.0122268
02OCT2018,02OCT2018,20441.940385,1411.318424,17675.807103,23208.073667,1017.059615
03OCT2018,03OCT2018,20442.892997,1411.318424,17676.759715,23209.026278,1017.1070033
04OCT2018,04OCT2018,20443.845608,1411.318424,17677.712327,23209.97889,1017.1543915
05OCT2018,05OCT2018,20444.79822,1411.318424,17678.664938,23210.931502,1017.2017798
06OCT2018,06OCT2018,20445.750832,1411.318424,17679.61755,23211.884114,1017.249168
07OCT2018,07OCT2018,20446.703444,1411.318424,17680.570162,23212.836725,1017.2965563
08OCT2018,08OCT2018,20447.656055,1411.318424,17681.522774,23213.789337,1017.3439445
09OCT2018,09OCT2018,20448.608667,1411.318424,17682.475385,23214.741949,1017.3913328
10OCT2018,10OCT2018,20449.561279,1411.318424,17683.427997,23215.694561,1017.4387211
11OCT2018,11OCT2018,20450.513891,1411.318424,17684.380609,23216.647172,1017.4861093
12OCT2018,12OCT2018,20451.466502,1411.318424,17685.333221,23217.599784,1017.5334976
13OCT2018,13OCT2018,20452.419114,1411.318424,17686.285832,23218.552396,1017.5808858
14OCT2018,14OCT2018,20453.371726,1411.318424,17687.238444,23219.505008,1017.6282741
15OCT2018,15OCT2018,20454.324338,1411.318424,17688.191056,23220.457619,1017.6756623
16OCT2018,16OCT2018,20455.276949,1411.318424,17689.143668,23221.410231,1017.7230506
17OCT2018,17OCT2018,20456.229561,1411.318424,17690.096279,23222.362843,1017.7704388
18OCT2018,18OCT2018,20457.182173,1411.318424,17691.048891,23223.315455,1017.8178271
19OCT2018,19OCT2018,20458.134785,1411.318424,17692.001503,23224.268066,1017.8652153
20OCT2018,20OCT2018,20459.087396,1411.318424,17692.954115,23225.220678,1017.9126036
21OCT2018,21OCT2018,20460.040008,1411.318424,17693.906726,23226.17329,1017.9599918
22OCT2018,22OCT2018,20460.99262,1411.318424,17694.859338,23227.125902,1018.0073801
23OCT2018,23OCT2018,20461.945232,1411.318424,17695.81195,23228.078513,1018.0547683
24OCT2018,24OCT2018,20462.897843,1411.318424,17696.764562,23229.031125,1018.1021566
25OCT2018,25OCT2018,20463.850455,1411.318424,17697.717173,23229.983737,1018.1495448
26OCT2018,26OCT2018,20464.803067,1411.318424,17698.669785,23230.936349,1018.1969331
27OCT2018,27OCT2018,20465.755679,1411.318424,17699.622397,23231.88896,1018.2443213
28OCT2018,28OCT2018,20466.70829,1411.318424,17700.575009,23232.841572,1018.2917096
29OCT2018,29OCT2018,20467.660902,1411.318424,17701.52762,23233.794184,1018.3390978
30OCT2018,30OCT2018,20468.613514,1411.318424,17702.480232,23234.746796,1018.3864861
31OCT2018,31OCT2018,20469.566126,1411.318424,17703.432844,23235.699407,1018.4338743
01NOV2018,01NOV2018,20470.518737,1411.318424,17704.385456,23236.652019,1018.4812626
02NOV2018,02NOV2018,20471.471349,1411.318424,17705.338067,23237.604631,1018.5286508
03NOV2018,03NOV2018,20472.423961,1411.318424,17706.290679,23238.557243,1018.5760391
04NOV2018,04NOV2018,20473.376573,1411.318424,17707.243291,23239.509854,1018.6234274
05NOV2018,05NOV2018,20474.329184,1411.318424,17708.195903,23240.462466,1018.6708156
06NOV2018,06NOV2018,20475.281796,1411.318424,17709.148514,23241.415078,1018.7182039
07NOV2018,07NOV2018,20476.234408,1411.318424,17710.101126,23242.36769,1018.7655921
08NOV2018,08NOV2018,20477.18702,1411.318424,17711.053738,23243.320301,1018.8129804
09NOV2018,09NOV2018,20478.139631,1411.318424,17712.00635,23244.272913,1018.8603686
10NOV2018,10NOV2018,20479.092243,1411.318424,17712.958961,23245.225525,1018.9077569
11NOV2018,11NOV2018,20480.044855,1411.318424,17713.911573,23246.178137,1018.9551451
12NOV2018,12NOV2018,20480.997467,1411.318424,17714.864185,23247.130748,1019.0025334
13NOV2018,13NOV2018,20481.950078,1411.318424,17715.816797,23248.08336,1019.0499216
14NOV2018,14NOV2018,20482.90269,1411.318424,17716.769408,23249.035972,1019.0973099
15NOV2018,15NOV2018,20483.855302,1411.318424,17717.72202,23249.988584,1019.1446981
16NOV2018,16NOV2018,20484.807914,1411.318424,17718.674632,23250.941195,1019.1920864
17NOV2018,17NOV2018,20485.760525,1411.318424,17719.627244,23251.893807,1019.2394746
18NOV2018,18NOV2018,20486.713137,1411.318424,17720.579855,23252.846419,1019.2868629
19NOV2018,19NOV2018,20487.665749,1411.318424,17721.532467,23253.799031,1019.3342511
20NOV2018,20NOV2018,20488.618361,1411.318424,17722.485079,23254.751642,1019.3816394
21NOV2018,21NOV2018,20489.570972,1411.318424,17723.437691,23255.704254,1019.4290276
22NOV2018,22NOV2018,20490.523584,1411.318424,17724.390302,23256.656866,1019.4764159
23NOV2018,23NOV2018,20491.476196,1411.318424,17725.342914,23257.609478,1019.5238041
24NOV2018,24NOV2018,20492.428808,1411.318424,17726.295526,23258.562089,1019.5711924
25NOV2018,25NOV2018,20493.381419,1411.318424,17727.248138,23259.514701,1019.6185806
26NOV2018,26NOV2018,20494.334031,1411.318424,17728.200749,23260.467313,1019.6659689
27NOV2018,27NOV2018,20495.286643,1411.318424,17729.153361,23261.419925,1019.7133572
28NOV2018,28NOV2018,20496.239255,1411.318424,17730.105973,23262.372536,1019.7607454
29NOV2018,29NOV2018,20497.191866,1411.318424,17731.058585,23263.325148,1019.8081337
30NOV2018,30NOV2018,20498.144478,1411.318424,17732.011196,23264.27776,1019.8555219
01DEC2018,01DEC2018,20499.09709,1411.318424,17732.963808,23265.230372,1019.9029102
02DEC2018,02DEC2018,20500.049702,1411.318424,17733.91642,23266.182983,1019.9502984
03DEC2018,03DEC2018,20501.002313,1411.318424,17734.869032,23267.135595,1019.9976867
04DEC2018,04DEC2018,20501.954925,1411.318424,17735.821643,23268.088207,1020.0450749
05DEC2018,05DEC2018,20502.907537,1411.318424,17736.774255,23269.040819,1020.0924632
06DEC2018,06DEC2018,20503.860149,1411.318424,17737.726867,23269.99343,1020.1398514
07DEC2018,07DEC2018,20504.81276,1411.318424,17738.679479,23270.946042,1020.1872397
08DEC2018,08DEC2018,20505.765372,1411.318424,17739.63209,23271.898654,1020.2346279
09DEC2018,09DEC2018,20506.717984,1411.318424,17740.584702,23272.851266,1020.2820162
10DEC2018,10DEC2018,20507.670596,1411.318424,17741.537314,23273.803877,1020.3294044
11DEC2018,11DEC2018,20508.623207,1411.318424,17742.489926,23274.756489,1020.3767927
12DEC2018,12DEC2018,20509.575819,1411.318424,17743.442537,23275.709101,1020.4241809
13DEC2018,13DEC2018,20510.528431,1411.318424,17744.395149,23276.661713,1020.4715692
14DEC2018,14DEC2018,20511.481043,1411.318424,17745.347761,23277.614324,1020.5189574
15DEC2018,15DEC2018,20512.433654,1411.318424,17746.300373,23278.566936,1020.5663457
16DEC2018,16DEC2018,20513.386266,1411.318424,17747.252984,23279.519548,1020.6137339
17DEC2018,17DEC2018,20514.338878,1411.318424,17748.205596,23280.47216,1020.6611222
18DEC2018,18DEC2018,20515.29149,1411.318424,17749.158208,23281.424771,1020.7085104
19DEC2018,19DEC2018,20516.244101,1411.318424,17750.11082,23282.377383,1020.7558987
20DEC2018,20DEC2018,20517.196713,1411.318424,17751.063431,23283.329995,1020.8032869
21DEC2018,21DEC2018,20518.149325,1411.318424,17752.016043,23284.282607,1020.8506752
22DEC2018,22DEC2018,20519.101937,1411.318424,17752.968655,23285.235218,1020.8980635
23DEC2018,23DEC2018,20520.054548,1411.318424,17753.921267,23286.18783,1020.9454517
24DEC2018,24DEC2018,20521.00716,1411.318424,17754.873878,23287.140442,1020.99284
25DEC2018,25DEC2018,20521.959772,1411.318424,17755.82649,23288.093054,1021.0402282
26DEC2018,26DEC2018,20522.912384,1411.318424,17756.779102,23289.045665,1021.0876165
27DEC2018,27DEC2018,20523.864995,1411.318424,17757.731714,23289.998277,1021.1350047
28DEC2018,28DEC2018,20524.817607,1411.318424,17758.684325,23290.950889,1021.182393
29DEC2018,29DEC2018,20525.770219,1411.318424,17759.636937,23291.903501,1021.2297812
30DEC2018,30DEC2018,20526.722831,1411.318424,17760.589549,23292.856112,1021.2771695
31DEC2018,31DEC2018,20527.675442,1411.318424,17761.542161,23293.808724,1021.3245577
01JAN2019,01JAN2019,20528.628054,1411.318424,17762.494772,23294.761336,1021.371946
02JAN2019,02JAN2019,20529.580666,1411.318424,17763.447384,23295.713948,1021.4193342
03JAN2019,03JAN2019,20530.533278,1411.318424,17764.399996,23296.666559,1021.4667225
04JAN2019,04JAN2019,20531.485889,1411.318424,17765.352608,23297.619171,1021.5141107
05JAN2019,05JAN2019,20532.438501,1411.318424,17766.305219,23298.571783,1021.561499
06JAN2019,06JAN2019,20533.391113,1411.318424,17767.257831,23299.524395,1021.6088872
07JAN2019,07JAN2019,20534.343725,1411.318424,17768.210443,23300.477006,1021.6562755
08JAN2019,08JAN2019,20535.296336,1411.318424,17769.163055,23301.429618,1021.7036637
09JAN2019,09JAN2019,20536.248948,1411.318424,17770.115666,23302.38223,1021.751052
10JAN2019,10JAN2019,20537.20156,1411.318424,17771.068278,23303.334842,1021.7984402
11JAN2019,11JAN2019,20538.154172,1411.318424,17772.02089,23304.287453,1021.8458285
12JAN2019,12JAN2019,20539.106783,1411.318424,17772.973502,23305.240065,1021.8932167
13JAN2019,13JAN2019,20540.059395,1411.318424,17773.926113,23306.192677,1021.940605
14JAN2019,14JAN2019,20541.012007,1411.318424,17774.878725,23307.145288,1021.9879932
15JAN2019,15JAN2019,20541.964618,1411.318424,17775.831337,23308.0979,1022.0353815
16JAN2019,16JAN2019,20542.91723,1411.318424,17776.783948,23309.050512,1022.0827698
17JAN2019,17JAN2019,20543.869842,1411.318424,17777.73656,23310.003124,1022.130158
18JAN2019,18JAN2019,20544.822454,1411.318424,17778.689172,23310.955735,1022.1775463
19JAN2019,19JAN2019,20545.775065,1411.318424,17779.641784,23311.908347,1022.2249345
20JAN2019,20JAN2019,20546.727677,1411.318424,17780.594395,23312.860959,1022.2723228
21JAN2019,21JAN2019,20547.680289,1411.318424,17781.547007,23313.813571,1022.319711
22JAN2019,22JAN2019,20548.632901,1411.318424,17782.499619,23314.766182,1022.3670993
23JAN2019,23JAN2019,20549.585512,1411.318424,17783.452231,23315.718794,1022.4144875
24JAN2019,24JAN2019,20550.538124,1411.318424,17784.404842,23316.671406,1022.4618758
25JAN2019,25JAN2019,20551.490736,1411.318424,17785.357454,23317.624018,1022.509264
26JAN2019,26JAN2019,20552.443348,1411.318424,17786.310066,23318.576629,1022.5566523
27JAN2019,27JAN2019,20553.395959,1411.318424,17787.262678,23319.529241,1022.6040405
28JAN2019,28JAN2019,20554.348571,1411.318424,17788.215289,23320.481853,1022.6514288
29JAN2019,29JAN2019,20555.301183,1411.318424,17789.167901,23321.434465,1022.698817
30JAN2019,30JAN2019,20556.253795,1411.318424,17790.120513,23322.387076,1022.7462053
31JAN2019,31JAN2019,20557.206406,1411.318424,17791.073125,23323.339688,1022.7935935
01FEB2019,01FEB2019,20558.159018,1411.318424,17792.025736,23324.2923,1022.8409818
02FEB2019,02FEB2019,20559.11163,1411.318424,17792.978348,23325.244912,1022.88837
03FEB2019,03FEB2019,20560.064242,1411.318424,17793.93096,23326.197523,1022.9357583
04FEB2019,04FEB2019,20561.016853,1411.318424,17794.883572,23327.150135,1022.9831465
05FEB2019,05FEB2019,20561.969465,1411.318424,17795.836183,23328.102747,1023.0305348
06FEB2019,06FEB2019,20562.922077,1411.318424,17796.788795,23329.055359,1023.077923
07FEB2019,07FEB2019,20563.874689,1411.318424,17797.741407,23330.00797,1023.1253113
08FEB2019,08FEB2019,20564.8273,1411.318424,17798.694019,23330.960582,1023.1726996
09FEB2019,09FEB2019,20565.779912,1411.318424,17799.64663,23331.913194,1023.2200878
10FEB2019,10FEB2019,20566.732524,1411.318424,17800.599242,23332.865806,1023.2674761
11FEB2019,11FEB2019,20567.685136,1411.318424,17801.551854,23333.818417,1023.3148643
12FEB2019,12FEB2019,20568.637747,1411.318424,17802.504466,23334.771029,1023.3622526
13FEB2019,13FEB2019,20569.590359,1411.318424,17803.457077,23335.723641,1023.4096408
14FEB2019,14FEB2019,20570.542971,1411.318424,17804.409689,23336.676253,1023.4570291
15FEB2019,15FEB2019,20571.495583,1411.318424,17805.362301,23337.628864,1023.5044173
16FEB2019,16FEB2019,20572.448194,1411.318424,17806.314913,23338.581476,1023.5518056
17FEB2019,17FEB2019,20573.400806,1411.318424,17807.267524,23339.534088,1023.5991938
18FEB2019,18FEB2019,20574.353418,1411.318424,17808.220136,23340.4867,1023.6465821
19FEB2019,19FEB2019,20575.30603,1411.318424,17809.172748,23341.439311,1023.6939703
20FEB2019,20FEB2019,20576.258641,1411.318424,17810.12536,23342.391923,1023.7413586
21FEB2019,21FEB2019,20577.211253,1411.318424,17811.077971,23343.344535,1023.7887468
22FEB2019,22FEB2019,20578.163865,1411.318424,17812.030583,23344.297147,1023.8361351
23FEB2019,23FEB2019,20579.116477,1411.318424,17812.983195,23345.249758,1023.8835233
24FEB2019,24FEB2019,20580.069088,1411.318424,17813.935807,23346.20237,1023.9309116
25FEB2019,25FEB2019,20581.0217,1411.318424,17814.888418,23347.154982,1023.9782998
26FEB2019,26FEB2019,20581.974312,1411.318424,17815.84103,23348.107594,1024.0256881
27FEB2019,27FEB2019,20582.926924,1411.318424,17816.793642,23349.060205,1024.0730763
28FEB2019,28FEB2019,20583.879535,1411.318424,17817.746254,23350.012817,1024.1204646
01MAR2019,01MAR2019,20584.832147,1411.318424,17818.698865,23350.965429,1024.1678528
02MAR2019,02MAR2019,20585.784759,1411.318424,17819.651477,23351.918041,1024.2152411
03MAR2019,03MAR2019,20586.737371,1411.318424,17820.604089,23352.870652,1024.2626293
04MAR2019,04MAR2019,20587.689982,1411.318424,17821.556701,23353.823264,1024.3100176
05MAR2019,05MAR2019,20588.642594,1411.318424,17822.509312,23354.775876,1024.3574059
06MAR2019,06MAR2019,20589.595206,1411.318424,17823.461924,23355.728488,1024.4047941
07MAR2019,07MAR2019,20590.547818,1411.318424,17824.414536,23356.681099,1024.4521824
08MAR2019,08MAR2019,20591.500429,1411.318424,17825.367148,23357.633711,1024.4995706
09MAR2019,09MAR2019,20592.453041,1411.318424,17826.319759,23358.586323,1024.5469589
10MAR2019,10MAR2019,20593.405653,1411.318424,17827.272371,23359.538935,1024.5943471
11MAR2019,11MAR2019,20594.358265,1411.318424,17828.224983,23360.491546,1024.6417354
12MAR2019,12MAR2019,20595.310876,1411.318424,17829.177595,23361.444158,1024.6891236
13MAR2019,13MAR2019,20596.263488,1411.318424,17830.130206,23362.39677,1024.7365119
14MAR2019,14MAR2019,20597.2161,1411.318424,17831.082818,23363.349382,1024.7839001
15MAR2019,15MAR2019,20598.168712,1411.318424,17832.03543,23364.301993,1024.8312884
16MAR2019,16MAR2019,20599.121323,1411.318424,17832.988042,23365.254605,1024.8786766
17MAR2019,17MAR2019,20600.073935,1411.318424,17833.940653,23366.207217,1024.9260649
18MAR2019,18MAR2019,20601.026547,1411.318424,17834.893265,23367.159829,1024.9734531
19MAR2019,19MAR2019,20601.979159,1411.318424,17835.845877,23368.11244,1025.0208414
20MAR2019,20MAR2019,20602.93177,1411.318424,17836.798489,23369.065052,1025.0682296
21MAR2019,21MAR2019,20603.884382,1411.318424,17837.7511,23370.017664,1025.1156179
22MAR2019,22MAR2019,20604.836994,1411.318424,17838.703712,23370.970276,1025.1630061
23MAR2019,23MAR2019,20605.789606,1411.318424,17839.656324,23371.922887,1025.2103944
24MAR2019,24MAR2019,20606.742217,1411.318424,17840.608936,23372.875499,1025.2577826
25MAR2019,25MAR2019,20607.694829,1411.318424,17841.561547,23373.828111,1025.3051709
26MAR2019,26MAR2019,20608.647441,1411.318424,17842.514159,23374.780723,1025.3525591
27MAR2019,27MAR2019,20609.600053,1411.318424,17843.466771,23375.733334,1025.3999474
28MAR2019,28MAR2019,20610.552664,1411.318424,17844.419383,23376.685946,1025.4473356
29MAR2019,29MAR2019,20611.505276,1411.318424,17845.371994,23377.638558,1025.4947239
30MAR2019,30MAR2019,20612.457888,1411.318424,17846.324606,23378.59117,1025.5421122
31MAR2019,31MAR2019,20613.4105,1411.318424,17847.277218,23379.543781,1025.5895004
01APR2019,01APR2019,20614.363111,1411.318424,17848.22983,23380.496393,1025.6368887
02APR2019,02APR2019,20615.315723,1411.318424,17849.182441,23381.449005,1025.6842769
03APR2019,03APR2019,20616.268335,1411.318424,17850.135053,23382.401617,1025.7316652
04APR2019,04APR2019,20617.220947,1411.318424,17851.087665,23383.354228,1025.7790534
05APR2019,05APR2019,20618.173558,1411.318424,17852.040277,23384.30684,1025.8264417
06APR2019,06APR2019,20619.12617,1411.318424,17852.992888,23385.259452,1025.8738299
07APR2019,07APR2019,20620.078782,1411.318424,17853.9455,23386.212064,1025.9212182
08APR2019,08APR2019,20621.031394,1411.318424,17854.898112,23387.164675,1025.9686064
09APR2019,09APR2019,20621.984005,1411.318424,17855.850724,23388.117287,1026.0159947
10APR2019,10APR2019,20622.936617,1411.318424,17856.803335,23389.069899,1026.0633829
11APR2019,11APR2019,20623.889229,1411.318424,17857.755947,23390.022511,1026.1107712
12APR2019,12APR2019,20624.841841,1411.318424,17858.708559,23390.975122,1026.1581594
13APR2019,13APR2019,20625.794452,1411.318424,17859.661171,23391.927734,1026.2055477
14APR2019,14APR2019,20626.747064,1411.318424,17860.613782,23392.880346,1026.2529359
15APR2019,15APR2019,20627.699676,1411.318424,17861.566394,23393.832958,1026.3003242
16APR2019,16APR2019,20628.652288,1411.318424,17862.519006,23394.785569,1026.3477124
17APR2019,17APR2019,20629.604899,1411.318424,17863.471618,23395.738181,1026.3951007
18APR2019,18APR2019,20630.557511,1411.318424,17864.424229,23396.690793,1026.4424889
19APR2019,19APR2019,20631.510123,1411.318424,17865.376841,23397.643405,1026.4898772
20APR2019,20APR2019,20632.462735,1411.318424,17866.329453,23398.596016,1026.5372654
21APR2019,21APR2019,20633.415346,1411.318424,17867.282065,23399.548628,1026.5846537
22APR2019,22APR2019,20634.367958,1411.318424,17868.234676,23400.50124,1026.632042
23APR2019,23APR2019,20635.32057,1411.318424,17869.187288,23401.453852,1026.6794302
24APR2019,24APR2019,20636.273182,1411.318424,17870.1399,23402.406463,1026.7268185
25APR2019,25APR2019,20637.225793,1411.318424,17871.092512,23403.359075,1026.7742067
26APR2019,26APR2019,20638.178405,1411.318424,17872.045123,23404.311687,1026.821595
27APR2019,27APR2019,20639.131017,1411.318424,17872.997735,23405.264299,1026.8689832
28APR2019,28APR2019,20640.083629,1411.318424,17873.950347,23406.21691,1026.9163715
29APR2019,29APR2019,20641.03624,1411.318424,17874.902959,23407.169522,1026.9637597
30APR2019,30APR2019,20641.988852,1411.318424,17875.85557,23408.122134,1027.011148
01MAY2019,01MAY2019,20642.941464,1411.318424,17876.808182,23409.074746,1027.0585362
02MAY2019,02MAY2019,20643.894076,1411.318424,17877.760794,23410.027357,1027.1059245
03MAY2019,03MAY2019,20644.846687,1411.318424,17878.713406,23410.979969,1027.1533127
04MAY2019,04MAY2019,20645.799299,1411.318424,17879.666017,23411.932581,1027.200701
05MAY2019,05MAY2019,20646.751911,1411.318424,17880.618629,23412.885193,1027.2480892
06MAY2019,06MAY2019,20647.704523,1411.318424,17881.571241,23413.837804,1027.2954775
07MAY2019,07MAY2019,20648.657134,1411.318424,17882.523853,23414.790416,1027.3428657
08MAY2019,08MAY2019,20649.609746,1411.318424,17883.476464,23415.743028,1027.390254
09MAY2019,09MAY2019,20650.562358,1411.318424,17884.429076,23416.69564,1027.4376422
10MAY2019,10MAY2019,20651.51497,1411.318424,17885.381688,23417.648251,1027.4850305
11MAY2019,11MAY2019,20652.467581,1411.318424,17886.3343,23418.600863,1027.5324187
12MAY2019,12MAY2019,20653.420193,1411.318424,17887.286911,23419.553475,1027.579807
13MAY2019,13MAY2019,20654.372805,1411.318424,17888.239523,23420.506087,1027.6271952
14MAY2019,14MAY2019,20655.325417,1411.318424,17889.192135,23421.458698,1027.6745835
15MAY2019,15MAY2019,20656.278028,1411.318424,17890.144747,23422.41131,1027.7219717
16MAY2019,16MAY2019,20657.23064,1411.318424,17891.097358,23423.363922,1027.76936
17MAY2019,17MAY2019,20658.183252,1411.318424,17892.04997,23424.316533,1027.8167483
18MAY2019,18MAY2019,20659.135863,1411.318424,17893.002582,23425.269145,1027.8641365
19MAY2019,19MAY2019,20660.088475,1411.318424,17893.955193,23426.221757,1027.9115248
20MAY2019,20MAY2019,20661.041087,1411.318424,17894.907805,23427.174369,1027.958913
21MAY2019,21MAY2019,20661.993699,1411.318424,17895.860417,23428.12698,1028.0063013
22MAY2019,22MAY2019,20662.94631,1411.318424,17896.813029,23429.079592,1028.0536895
23MAY2019,23MAY2019,20663.898922,1411.318424,17897.76564,23430.032204,1028.1010778
24MAY2019,24MAY2019,20664.851534,1411.318424,17898.718252,23430.984816,1028.148466
25MAY2019,25MAY2019,20665.804146,1411.318424,17899.670864,23431.937427,1028.1958543
26MAY2019,26MAY2019,20666.756757,1411.318424,17900.623476,23432.890039,1028.2432425
27MAY2019,27MAY2019,20667.709369,1411.318424,17901.576087,23433.842651,1028.2906308
28MAY2019,28MAY2019,20668.661981,1411.318424,17902.528699,23434.795263,1028.338019
29MAY2019,29MAY2019,20669.614593,1411.318424,17903.481311,23435.747874,1028.3854073
30MAY2019,30MAY2019,20670.567204,1411.318424,17904.433923,23436.700486,1028.4327955
31MAY2019,31MAY2019,20671.519816,1411.318424,17905.386534,23437.653098,1028.4801838
01JUN2019,01JUN2019,20672.472428,1411.318424,17906.339146,23438.60571,1028.527572
02JUN2019,02JUN2019,20673.42504,1411.318424,17907.291758,23439.558321,1028.5749603
03JUN2019,03JUN2019,20674.377651,1411.318424,17908.24437,23440.510933,1028.6223485
04JUN2019,04JUN2019,20675.330263,1411.318424,17909.196981,23441.463545,1028.6697368
05JUN2019,05JUN2019,20676.282875,1411.318424,17910.149593,23442.416157,1028.717125
06JUN2019,06JUN2019,20677.235487,1411.318424,17911.102205,23443.368768,1028.7645133
07JUN2019,07JUN2019,20678.188098,1411.318424,17912.054817,23444.32138,1028.8119015
08JUN2019,08JUN2019,20679.14071,1411.318424,17913.007428,23445.273992,1028.8592898
